,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
1795,5.28e-05,https://api.spotify.com/v1/audio-analysis/3pOfTPixZXNtNzVNR4dYPm,0.218,311514,0.801,3pOfTPixZXNtNzVNR4dYPm,0.59,9,0.191,-10.825,1,0.0831,181.83,4,https://api.spotify.com/v1/tracks/3pOfTPixZXNtNzVNR4dYPm,audio_features,spotify:track:3pOfTPixZXNtNzVNR4dYPm,0.133
1796,0.985,https://api.spotify.com/v1/audio-analysis/2zNMhlwGIqfWvPCZ64nCYo,0.469,77200,0.0405,2zNMhlwGIqfWvPCZ64nCYo,0.938,4,0.165,-22.042,1,0.0446,33.293,4,https://api.spotify.com/v1/tracks/2zNMhlwGIqfWvPCZ64nCYo,audio_features,spotify:track:2zNMhlwGIqfWvPCZ64nCYo,0.257
1797,0.781,https://api.spotify.com/v1/audio-analysis/3QAjvwfHKGKY8DGJQHfCfK,0.582,608613,0.383,3QAjvwfHKGKY8DGJQHfCfK,0.27,0,0.108,-12.022,1,0.0327,123.927,4,https://api.spotify.com/v1/tracks/3QAjvwfHKGKY8DGJQHfCfK,audio_features,spotify:track:3QAjvwfHKGKY8DGJQHfCfK,0.492
1798,0.963,https://api.spotify.com/v1/audio-analysis/3RN4cjg2JFCNHp5zKlziT5,0.501,486707,0.342,3RN4cjg2JFCNHp5zKlziT5,0.827,6,0.14,-15.741,0,0.0291,130.429,4,https://api.spotify.com/v1/tracks/3RN4cjg2JFCNHp5zKlziT5,audio_features,spotify:track:3RN4cjg2JFCNHp5zKlziT5,0.395
1799,0.85,https://api.spotify.com/v1/audio-analysis/1qVcpmDABfpSYUTit9QM1K,0.46,310147,0.489,1qVcpmDABfpSYUTit9QM1K,0.108,7,0.132,-14.327,1,0.0327,116.514,3,https://api.spotify.com/v1/tracks/1qVcpmDABfpSYUTit9QM1K,audio_features,spotify:track:1qVcpmDABfpSYUTit9QM1K,0.671
1800,0.993,https://api.spotify.com/v1/audio-analysis/1DH3yHof2JyjshbM29Vnbm,0.352,101040,0.0555,1DH3yHof2JyjshbM29Vnbm,0.895,9,0.106,-25.163,1,0.0475,92.232,1,https://api.spotify.com/v1/tracks/1DH3yHof2JyjshbM29Vnbm,audio_features,spotify:track:1DH3yHof2JyjshbM29Vnbm,0.126
1801,0.851,https://api.spotify.com/v1/audio-analysis/2hfnAbcE76r6jwE5Ol0zaa,0.402,321427,0.55,2hfnAbcE76r6jwE5Ol0zaa,0.665,11,0.119,-11.807,0,0.0354,123.901,4,https://api.spotify.com/v1/tracks/2hfnAbcE76r6jwE5Ol0zaa,audio_features,spotify:track:2hfnAbcE76r6jwE5Ol0zaa,0.499
1802,0.972,https://api.spotify.com/v1/audio-analysis/2S9UfTjUAIzLooLLWMU1iF,0.33,455440,0.272,2S9UfTjUAIzLooLLWMU1iF,0.909,0,0.101,-17.207,1,0.0402,177.159,4,https://api.spotify.com/v1/tracks/2S9UfTjUAIzLooLLWMU1iF,audio_features,spotify:track:2S9UfTjUAIzLooLLWMU1iF,0.362
1803,0.359,https://api.spotify.com/v1/audio-analysis/2lFoWOX2cJoCtNxCutIZtC,0.458,367307,0.725,2lFoWOX2cJoCtNxCutIZtC,0.199,6,0.122,-9.88,1,0.0444,112.401,4,https://api.spotify.com/v1/tracks/2lFoWOX2cJoCtNxCutIZtC,audio_features,spotify:track:2lFoWOX2cJoCtNxCutIZtC,0.79
1804,0.893,https://api.spotify.com/v1/audio-analysis/2XjfNDnE5NiUfRgLnX8C5X,0.478,437667,0.473,2XjfNDnE5NiUfRgLnX8C5X,0.609,5,0.0974,-12.453,1,0.0342,103.679,4,https://api.spotify.com/v1/tracks/2XjfNDnE5NiUfRgLnX8C5X,audio_features,spotify:track:2XjfNDnE5NiUfRgLnX8C5X,0.558
1805,0.98,https://api.spotify.com/v1/audio-analysis/5VGO9pdPrOdjpQcDCP51sC,0.398,298760,0.132,5VGO9pdPrOdjpQcDCP51sC,0.486,10,0.0968,-21.656,1,0.0363,99.909,3,https://api.spotify.com/v1/tracks/5VGO9pdPrOdjpQcDCP51sC,audio_features,spotify:track:5VGO9pdPrOdjpQcDCP51sC,0.248
1806,0.16,https://api.spotify.com/v1/audio-analysis/1SBR25SBVDke6Z37GGxwy0,0.215,1832333,0.626,1SBR25SBVDke6Z37GGxwy0,0.952,7,0.0529,-15.418,0,0.376,102.555,4,https://api.spotify.com/v1/tracks/1SBR25SBVDke6Z37GGxwy0,audio_features,spotify:track:1SBR25SBVDke6Z37GGxwy0,0.033
1807,0.000673,https://api.spotify.com/v1/audio-analysis/6HVQ1vQAaVaaNGBPXlkd1V,0.242,1111587,0.687,6HVQ1vQAaVaaNGBPXlkd1V,0.921,9,0.087,-17.793,0,0.513,85.463,3,https://api.spotify.com/v1/tracks/6HVQ1vQAaVaaNGBPXlkd1V,audio_features,spotify:track:6HVQ1vQAaVaaNGBPXlkd1V,0.0375
1808,0.888,https://api.spotify.com/v1/audio-analysis/0Hzp63ZmAMWeb2NSlBAlJt,0.0628,1160133,0.0864,0Hzp63ZmAMWeb2NSlBAlJt,0.972,5,0.104,-19.703,1,0.0485,73.216,4,https://api.spotify.com/v1/tracks/0Hzp63ZmAMWeb2NSlBAlJt,audio_features,spotify:track:0Hzp63ZmAMWeb2NSlBAlJt,0.0265
1809,0.895,https://api.spotify.com/v1/audio-analysis/12caahoU28gZ2W79ipQPva,0.0834,356667,0.119,12caahoU28gZ2W79ipQPva,0.847,0,0.314,-22.81,0,0.0358,66.459,3,https://api.spotify.com/v1/tracks/12caahoU28gZ2W79ipQPva,audio_features,spotify:track:12caahoU28gZ2W79ipQPva,0.0278
1810,0.993,https://api.spotify.com/v1/audio-analysis/4ZTCAgt3sqfEguYjFURBeg,0.265,1191840,0.125,4ZTCAgt3sqfEguYjFURBeg,0.91,11,0.361,-24.151,0,0.0426,85.295,3,https://api.spotify.com/v1/tracks/4ZTCAgt3sqfEguYjFURBeg,audio_features,spotify:track:4ZTCAgt3sqfEguYjFURBeg,0.0199
1811,0.00546,https://api.spotify.com/v1/audio-analysis/6HWrwD0BvYml3iKmPjEdiW,0.212,2198520,0.609,6HWrwD0BvYml3iKmPjEdiW,0.0162,4,0.313,-9.447,1,0.0732,183.626,4,https://api.spotify.com/v1/tracks/6HWrwD0BvYml3iKmPjEdiW,audio_features,spotify:track:6HWrwD0BvYml3iKmPjEdiW,0.0392
1812,0.00493,https://api.spotify.com/v1/audio-analysis/1YMMpXrJuGNZSPWTtPwjSm,0.185,606347,0.31,1YMMpXrJuGNZSPWTtPwjSm,0.897,4,0.506,-10.818,1,0.0873,109.267,4,https://api.spotify.com/v1/tracks/1YMMpXrJuGNZSPWTtPwjSm,audio_features,spotify:track:1YMMpXrJuGNZSPWTtPwjSm,0.0579
1813,0.933,https://api.spotify.com/v1/audio-analysis/7AAw5m7Iut6T2Xh1wINBdu,0.186,357733,0.53,7AAw5m7Iut6T2Xh1wINBdu,0.962,1,0.101,-8.888,0,0.0397,125.301,5,https://api.spotify.com/v1/tracks/7AAw5m7Iut6T2Xh1wINBdu,audio_features,spotify:track:7AAw5m7Iut6T2Xh1wINBdu,0.0319
1814,0.0982,https://api.spotify.com/v1/audio-analysis/7M7JkkO71fJ4Bz9Lu3aLKF,0.169,389787,0.0247,7M7JkkO71fJ4Bz9Lu3aLKF,0.931,2,0.0772,-17.883,1,0.0413,167.789,4,https://api.spotify.com/v1/tracks/7M7JkkO71fJ4Bz9Lu3aLKF,audio_features,spotify:track:7M7JkkO71fJ4Bz9Lu3aLKF,0.0627
1815,0.0883,https://api.spotify.com/v1/audio-analysis/3bKOYipIbWYeGvwg8hFLow,0.171,218827,0.981,3bKOYipIbWYeGvwg8hFLow,0.0,1,0.939,-6.142,1,0.225,90.813,4,https://api.spotify.com/v1/tracks/3bKOYipIbWYeGvwg8hFLow,audio_features,spotify:track:3bKOYipIbWYeGvwg8hFLow,0.0342
1816,0.873,https://api.spotify.com/v1/audio-analysis/7Mj9MsMlyS9CRJQFW3uHoz,0.104,296293,0.995,7Mj9MsMlyS9CRJQFW3uHoz,0.913,11,0.67,-11.16,0,0.136,197.299,3,https://api.spotify.com/v1/tracks/7Mj9MsMlyS9CRJQFW3uHoz,audio_features,spotify:track:7Mj9MsMlyS9CRJQFW3uHoz,0.0222
1817,0.995,https://api.spotify.com/v1/audio-analysis/26Jnv5WsddgeBY3C9p2OzI,0.312,239800,0.0751,26Jnv5WsddgeBY3C9p2OzI,0.691,11,0.546,-16.867,1,0.0482,81.35,3,https://api.spotify.com/v1/tracks/26Jnv5WsddgeBY3C9p2OzI,audio_features,spotify:track:26Jnv5WsddgeBY3C9p2OzI,0.0346
1818,0.417,https://api.spotify.com/v1/audio-analysis/7LFqS6qwnuX4w1ACITYLdJ,0.0737,657160,0.872,7LFqS6qwnuX4w1ACITYLdJ,0.94,9,0.868,-8.031,1,0.318,59.885,4,https://api.spotify.com/v1/tracks/7LFqS6qwnuX4w1ACITYLdJ,audio_features,spotify:track:7LFqS6qwnuX4w1ACITYLdJ,0.0333
1819,0.201,https://api.spotify.com/v1/audio-analysis/5eE5yUIkYUXFnGIxxTBIwp,0.173,651653,0.876,5eE5yUIkYUXFnGIxxTBIwp,0.865,5,0.31,-10.389,0,0.163,79.105,4,https://api.spotify.com/v1/tracks/5eE5yUIkYUXFnGIxxTBIwp,audio_features,spotify:track:5eE5yUIkYUXFnGIxxTBIwp,0.0343
1820,0.0872,https://api.spotify.com/v1/audio-analysis/3UZpKz9TrFMC3ikbPe6Hf5,0.117,516240,0.794,3UZpKz9TrFMC3ikbPe6Hf5,0.927,9,0.109,-8.33,1,0.133,177.892,4,https://api.spotify.com/v1/tracks/3UZpKz9TrFMC3ikbPe6Hf5,audio_features,spotify:track:3UZpKz9TrFMC3ikbPe6Hf5,0.0349
1821,0.393,https://api.spotify.com/v1/audio-analysis/2j7DGTgDB9XEAAdKOxLxxa,0.126,655747,0.431,2j7DGTgDB9XEAAdKOxLxxa,0.989,2,0.528,-10.727,1,0.179,98.613,4,https://api.spotify.com/v1/tracks/2j7DGTgDB9XEAAdKOxLxxa,audio_features,spotify:track:2j7DGTgDB9XEAAdKOxLxxa,0.0319
1822,0.648,https://api.spotify.com/v1/audio-analysis/4snvvbr3CV51dZTBxDkEss,0.165,319373,0.999,4snvvbr3CV51dZTBxDkEss,0.914,9,0.133,-5.627,0,0.134,114.041,4,https://api.spotify.com/v1/tracks/4snvvbr3CV51dZTBxDkEss,audio_features,spotify:track:4snvvbr3CV51dZTBxDkEss,0.002
1823,0.194,https://api.spotify.com/v1/audio-analysis/01pS96GJuLkhSFcJzDOLpa,0.137,304760,0.835,01pS96GJuLkhSFcJzDOLpa,0.957,6,0.921,-12.195,0,0.0853,102.227,4,https://api.spotify.com/v1/tracks/01pS96GJuLkhSFcJzDOLpa,audio_features,spotify:track:01pS96GJuLkhSFcJzDOLpa,0.0246
1824,0.975,https://api.spotify.com/v1/audio-analysis/6TFGYlw3kIzjleltQtx9Mf,0.141,381040,0.188,6TFGYlw3kIzjleltQtx9Mf,0.932,9,0.0895,-23.554,1,0.0374,140.431,3,https://api.spotify.com/v1/tracks/6TFGYlw3kIzjleltQtx9Mf,audio_features,spotify:track:6TFGYlw3kIzjleltQtx9Mf,0.0344
1825,0.887,https://api.spotify.com/v1/audio-analysis/5wyh9XlWnrF5xx9ColrE6S,0.0816,744800,0.476,5wyh9XlWnrF5xx9ColrE6S,0.901,6,0.103,-15.096,1,0.0442,81.134,4,https://api.spotify.com/v1/tracks/5wyh9XlWnrF5xx9ColrE6S,audio_features,spotify:track:5wyh9XlWnrF5xx9ColrE6S,0.029
1826,0.912,https://api.spotify.com/v1/audio-analysis/1FjXMyps4vo7iiokkIqWra,0.45,452720,0.556,1FjXMyps4vo7iiokkIqWra,0.847,9,0.115,-5.886,0,0.057,100.483,4,https://api.spotify.com/v1/tracks/1FjXMyps4vo7iiokkIqWra,audio_features,spotify:track:1FjXMyps4vo7iiokkIqWra,0.0599
1827,0.000404,https://api.spotify.com/v1/audio-analysis/3CJT3NY7LLs3dSwm2C59vC,0.141,247427,0.937,3CJT3NY7LLs3dSwm2C59vC,0.751,9,0.455,-5.749,1,0.13,90.948,4,https://api.spotify.com/v1/tracks/3CJT3NY7LLs3dSwm2C59vC,audio_features,spotify:track:3CJT3NY7LLs3dSwm2C59vC,0.0424
1828,0.00058,https://api.spotify.com/v1/audio-analysis/5WDpk8hngqHB2J8DZp1mjp,0.385,134827,0.995,5WDpk8hngqHB2J8DZp1mjp,0.122,9,0.101,-3.948,1,0.156,134.594,4,https://api.spotify.com/v1/tracks/5WDpk8hngqHB2J8DZp1mjp,audio_features,spotify:track:5WDpk8hngqHB2J8DZp1mjp,0.353
1829,0.000353,https://api.spotify.com/v1/audio-analysis/1aHyai4sua3wVpg8deWCOr,0.515,86653,0.919,1aHyai4sua3wVpg8deWCOr,0.83,7,0.0916,-5.044,1,0.0926,100.063,1,https://api.spotify.com/v1/tracks/1aHyai4sua3wVpg8deWCOr,audio_features,spotify:track:1aHyai4sua3wVpg8deWCOr,0.559
1830,0.000409,https://api.spotify.com/v1/audio-analysis/2LdnL0kZqj4CwyFJWbSWv7,0.539,112053,0.989,2LdnL0kZqj4CwyFJWbSWv7,0.806,7,0.254,-5.277,1,0.0929,114.867,4,https://api.spotify.com/v1/tracks/2LdnL0kZqj4CwyFJWbSWv7,audio_features,spotify:track:2LdnL0kZqj4CwyFJWbSWv7,0.545
1831,5.07e-05,https://api.spotify.com/v1/audio-analysis/51u5OMQ4fJ9azo7Qpz6FHf,0.186,250827,0.955,51u5OMQ4fJ9azo7Qpz6FHf,0.861,9,0.443,-4.249,1,0.0847,180.12,4,https://api.spotify.com/v1/tracks/51u5OMQ4fJ9azo7Qpz6FHf,audio_features,spotify:track:51u5OMQ4fJ9azo7Qpz6FHf,0.416
1832,0.00173,https://api.spotify.com/v1/audio-analysis/1KiCKabBhGkfbwg45yyC0I,0.384,220867,0.974,1KiCKabBhGkfbwg45yyC0I,0.591,9,0.0994,-4.025,0,0.0954,112.17,4,https://api.spotify.com/v1/tracks/1KiCKabBhGkfbwg45yyC0I,audio_features,spotify:track:1KiCKabBhGkfbwg45yyC0I,0.24
1833,0.927,https://api.spotify.com/v1/audio-analysis/2VsZHlh9G5koAKkH1d5gOq,0.332,126187,0.366,2VsZHlh9G5koAKkH1d5gOq,0.775,2,0.841,-16.598,1,0.284,132.555,4,https://api.spotify.com/v1/tracks/2VsZHlh9G5koAKkH1d5gOq,audio_features,spotify:track:2VsZHlh9G5koAKkH1d5gOq,0.0247
1834,0.000499,https://api.spotify.com/v1/audio-analysis/2GmjakJvCJ9QVRMAkzQMLK,0.374,227720,0.97,2GmjakJvCJ9QVRMAkzQMLK,0.527,4,0.145,-4.449,1,0.0912,170.036,4,https://api.spotify.com/v1/tracks/2GmjakJvCJ9QVRMAkzQMLK,audio_features,spotify:track:2GmjakJvCJ9QVRMAkzQMLK,0.418
1835,8.73e-05,https://api.spotify.com/v1/audio-analysis/7dezveZHdDyTs0OJfnbwt1,0.26,124000,0.989,7dezveZHdDyTs0OJfnbwt1,0.863,9,0.306,-5.526,0,0.153,116.869,4,https://api.spotify.com/v1/tracks/7dezveZHdDyTs0OJfnbwt1,audio_features,spotify:track:7dezveZHdDyTs0OJfnbwt1,0.245
1836,0.000483,https://api.spotify.com/v1/audio-analysis/3Q4tjAH4VRFWyQoUPXc6Yu,0.552,101760,0.958,3Q4tjAH4VRFWyQoUPXc6Yu,0.00478,9,0.124,-4.803,0,0.29,127.09,3,https://api.spotify.com/v1/tracks/3Q4tjAH4VRFWyQoUPXc6Yu,audio_features,spotify:track:3Q4tjAH4VRFWyQoUPXc6Yu,0.305
1837,2.46e-06,https://api.spotify.com/v1/audio-analysis/4grR2rIiiRTtn54wOUuxMN,0.277,79453,0.989,4grR2rIiiRTtn54wOUuxMN,0.922,9,0.116,-4.668,1,0.177,94.887,3,https://api.spotify.com/v1/tracks/4grR2rIiiRTtn54wOUuxMN,audio_features,spotify:track:4grR2rIiiRTtn54wOUuxMN,0.0989
1838,0.114,https://api.spotify.com/v1/audio-analysis/7ddCej9llJ7YRo1uGvM0uk,0.41,225200,0.914,7ddCej9llJ7YRo1uGvM0uk,0.867,0,0.142,-3.724,1,0.0533,131.112,4,https://api.spotify.com/v1/tracks/7ddCej9llJ7YRo1uGvM0uk,audio_features,spotify:track:7ddCej9llJ7YRo1uGvM0uk,0.179
1839,0.709,https://api.spotify.com/v1/audio-analysis/6fW4UqCVCiOXiiV9x16iRb,0.272,89920,0.733,6fW4UqCVCiOXiiV9x16iRb,0.721,9,0.082,-13.79,1,0.472,77.031,4,https://api.spotify.com/v1/tracks/6fW4UqCVCiOXiiV9x16iRb,audio_features,spotify:track:6fW4UqCVCiOXiiV9x16iRb,0.0418
1840,0.000274,https://api.spotify.com/v1/audio-analysis/5jxKCf7EPQCoiMgD5Fzjlq,0.451,242453,0.973,5jxKCf7EPQCoiMgD5Fzjlq,0.795,9,0.471,-2.126,1,0.166,109.973,4,https://api.spotify.com/v1/tracks/5jxKCf7EPQCoiMgD5Fzjlq,audio_features,spotify:track:5jxKCf7EPQCoiMgD5Fzjlq,0.438
1841,0.000154,https://api.spotify.com/v1/audio-analysis/1pKbU5MmLmwxNvEkI6z9Dt,0.491,182760,0.996,1pKbU5MmLmwxNvEkI6z9Dt,0.806,11,0.325,-3.945,0,0.231,139.384,4,https://api.spotify.com/v1/tracks/1pKbU5MmLmwxNvEkI6z9Dt,audio_features,spotify:track:1pKbU5MmLmwxNvEkI6z9Dt,0.0743
1842,0.00539,https://api.spotify.com/v1/audio-analysis/2kY1p2pq2C6duDayFtc6Dc,0.622,190347,0.98,2kY1p2pq2C6duDayFtc6Dc,0.248,2,0.0433,-2.175,1,0.147,110.026,4,https://api.spotify.com/v1/tracks/2kY1p2pq2C6duDayFtc6Dc,audio_features,spotify:track:2kY1p2pq2C6duDayFtc6Dc,0.315
1843,0.000748,https://api.spotify.com/v1/audio-analysis/2YnmjPEEJq6bqny7Qs31WV,0.374,193160,0.989,2YnmjPEEJq6bqny7Qs31WV,0.424,4,0.0682,-2.61,1,0.0995,104.902,4,https://api.spotify.com/v1/tracks/2YnmjPEEJq6bqny7Qs31WV,audio_features,spotify:track:2YnmjPEEJq6bqny7Qs31WV,0.215
1844,0.000952,https://api.spotify.com/v1/audio-analysis/2apz0Z6RapIPS6xgJUnDCe,0.384,213547,0.972,2apz0Z6RapIPS6xgJUnDCe,0.797,7,0.083,-3.663,1,0.303,139.338,4,https://api.spotify.com/v1/tracks/2apz0Z6RapIPS6xgJUnDCe,audio_features,spotify:track:2apz0Z6RapIPS6xgJUnDCe,0.432
1845,0.0015,https://api.spotify.com/v1/audio-analysis/5WXjs8hxuTZriI3lG91EPv,0.268,143000,0.998,5WXjs8hxuTZriI3lG91EPv,0.56,9,0.338,-1.469,0,0.213,108.196,4,https://api.spotify.com/v1/tracks/5WXjs8hxuTZriI3lG91EPv,audio_features,spotify:track:5WXjs8hxuTZriI3lG91EPv,0.222
1846,0.000879,https://api.spotify.com/v1/audio-analysis/2C3KylkHdmevGyPsWXmglU,0.569,153707,0.991,2C3KylkHdmevGyPsWXmglU,0.0753,1,0.126,-2.261,0,0.189,97.39,4,https://api.spotify.com/v1/tracks/2C3KylkHdmevGyPsWXmglU,audio_features,spotify:track:2C3KylkHdmevGyPsWXmglU,0.39
1847,0.00204,https://api.spotify.com/v1/audio-analysis/7k7wR6Lr6ojYvcbOVbFdFY,0.518,209533,0.973,7k7wR6Lr6ojYvcbOVbFdFY,0.00122,4,0.0893,-2.605,1,0.162,120.137,4,https://api.spotify.com/v1/tracks/7k7wR6Lr6ojYvcbOVbFdFY,audio_features,spotify:track:7k7wR6Lr6ojYvcbOVbFdFY,0.564
1848,0.464,https://api.spotify.com/v1/audio-analysis/1hBBW4RDvMnMKJE4qmE4mo,0.257,611587,0.782,1hBBW4RDvMnMKJE4qmE4mo,0.0146,1,0.101,-1.807,1,0.0808,130.474,3,https://api.spotify.com/v1/tracks/1hBBW4RDvMnMKJE4qmE4mo,audio_features,spotify:track:1hBBW4RDvMnMKJE4qmE4mo,0.0407
1849,0.00554,https://api.spotify.com/v1/audio-analysis/2kfbr3REbMDUiycniTVV2E,0.368,342760,0.646,2kfbr3REbMDUiycniTVV2E,0.0,1,0.68,-10.772,1,0.197,134.51,4,https://api.spotify.com/v1/tracks/2kfbr3REbMDUiycniTVV2E,audio_features,spotify:track:2kfbr3REbMDUiycniTVV2E,0.381
1850,0.183,https://api.spotify.com/v1/audio-analysis/7C2fsclaGBQhxFs5ckIsz4,0.472,247667,0.741,7C2fsclaGBQhxFs5ckIsz4,0.656,11,0.12,-11.301,0,0.308,91.399,4,https://api.spotify.com/v1/tracks/7C2fsclaGBQhxFs5ckIsz4,audio_features,spotify:track:7C2fsclaGBQhxFs5ckIsz4,0.413
1851,0.00109,https://api.spotify.com/v1/audio-analysis/5cgTK6rwdcEAUZ4ZWdC94Y,0.368,376800,0.879,5cgTK6rwdcEAUZ4ZWdC94Y,0.0234,0,0.486,-6.171,1,0.328,113.503,3,https://api.spotify.com/v1/tracks/5cgTK6rwdcEAUZ4ZWdC94Y,audio_features,spotify:track:5cgTK6rwdcEAUZ4ZWdC94Y,0.533
1852,0.287,https://api.spotify.com/v1/audio-analysis/3yGsFgsS1xACc1DhfEVF5E,0.355,470933,0.272,3yGsFgsS1xACc1DhfEVF5E,0.00513,8,0.121,-19.469,1,0.549,105.356,4,https://api.spotify.com/v1/tracks/3yGsFgsS1xACc1DhfEVF5E,audio_features,spotify:track:3yGsFgsS1xACc1DhfEVF5E,0.103
1853,0.353,https://api.spotify.com/v1/audio-analysis/6URiJiZePnRFiDxJnj4YO7,0.22,458440,0.297,6URiJiZePnRFiDxJnj4YO7,0.000588,7,0.131,-14.921,1,0.0424,89.931,3,https://api.spotify.com/v1/tracks/6URiJiZePnRFiDxJnj4YO7,audio_features,spotify:track:6URiJiZePnRFiDxJnj4YO7,0.125
1854,0.535,https://api.spotify.com/v1/audio-analysis/4pEJ3agmkV3MpvZOy8ZHpT,0.333,413067,0.373,4pEJ3agmkV3MpvZOy8ZHpT,0.19,0,0.178,-16.563,1,0.105,103.246,3,https://api.spotify.com/v1/tracks/4pEJ3agmkV3MpvZOy8ZHpT,audio_features,spotify:track:4pEJ3agmkV3MpvZOy8ZHpT,0.467
1855,0.00289,https://api.spotify.com/v1/audio-analysis/3gxekSi3w0FzSljG59mX2Z,0.61,363267,0.467,3gxekSi3w0FzSljG59mX2Z,6.62e-06,1,0.305,-13.511,1,0.0919,143.92,4,https://api.spotify.com/v1/tracks/3gxekSi3w0FzSljG59mX2Z,audio_features,spotify:track:3gxekSi3w0FzSljG59mX2Z,0.0567
1856,0.026,https://api.spotify.com/v1/audio-analysis/1ChUNXLZ8RX917evzmuNTx,0.23,374293,0.882,1ChUNXLZ8RX917evzmuNTx,0.0,6,0.319,-6.959,0,0.283,161.355,4,https://api.spotify.com/v1/tracks/1ChUNXLZ8RX917evzmuNTx,audio_features,spotify:track:1ChUNXLZ8RX917evzmuNTx,0.375
1857,0.157,https://api.spotify.com/v1/audio-analysis/52mUqLZvcZUjJh573Nc1rJ,0.866,267240,0.219,52mUqLZvcZUjJh573Nc1rJ,0.713,0,0.111,-17.779,1,0.0661,120.004,4,https://api.spotify.com/v1/tracks/52mUqLZvcZUjJh573Nc1rJ,audio_features,spotify:track:52mUqLZvcZUjJh573Nc1rJ,0.0324
1858,0.322,https://api.spotify.com/v1/audio-analysis/6CdV4LG5sjVmDRvwHr9PXJ,0.172,78467,1.0,6CdV4LG5sjVmDRvwHr9PXJ,0.865,8,0.412,1.798,1,0.0987,99.034,5,https://api.spotify.com/v1/tracks/6CdV4LG5sjVmDRvwHr9PXJ,audio_features,spotify:track:6CdV4LG5sjVmDRvwHr9PXJ,1e-05
1859,0.187,https://api.spotify.com/v1/audio-analysis/7b6WjFmq6zdF6GFeTsrTvI,0.167,155827,0.996,7b6WjFmq6zdF6GFeTsrTvI,0.949,1,0.538,1.697,0,0.084,99.713,4,https://api.spotify.com/v1/tracks/7b6WjFmq6zdF6GFeTsrTvI,audio_features,spotify:track:7b6WjFmq6zdF6GFeTsrTvI,1e-05
1860,0.615,https://api.spotify.com/v1/audio-analysis/58yJLhOuqrUQ0ygQNoRLzE,0.19,134707,0.951,58yJLhOuqrUQ0ygQNoRLzE,0.00219,4,0.17,2.333,0,0.288,70.138,3,https://api.spotify.com/v1/tracks/58yJLhOuqrUQ0ygQNoRLzE,audio_features,spotify:track:58yJLhOuqrUQ0ygQNoRLzE,0.0219
1861,0.396,https://api.spotify.com/v1/audio-analysis/0plMzVt18lsk60IviEibDl,0.204,135000,1.0,0plMzVt18lsk60IviEibDl,0.808,8,0.366,2.528,1,0.165,119.57,3,https://api.spotify.com/v1/tracks/0plMzVt18lsk60IviEibDl,audio_features,spotify:track:0plMzVt18lsk60IviEibDl,1e-05
1862,0.613,https://api.spotify.com/v1/audio-analysis/6lPQt4CRgILweuBTy1JXNS,0.0808,121827,1.0,6lPQt4CRgILweuBTy1JXNS,0.853,1,0.602,3.185,1,0.0953,169.06,4,https://api.spotify.com/v1/tracks/6lPQt4CRgILweuBTy1JXNS,audio_features,spotify:track:6lPQt4CRgILweuBTy1JXNS,1e-05
1863,0.404,https://api.spotify.com/v1/audio-analysis/0McSzRkGkscvZZrFt5QOTG,0.285,139973,1.0,0McSzRkGkscvZZrFt5QOTG,0.931,10,0.455,2.019,0,0.119,117.859,4,https://api.spotify.com/v1/tracks/0McSzRkGkscvZZrFt5QOTG,audio_features,spotify:track:0McSzRkGkscvZZrFt5QOTG,0.00357
1864,0.14,https://api.spotify.com/v1/audio-analysis/59vcV4WcHoKODmMQ74ycWw,0.141,94560,1.0,59vcV4WcHoKODmMQ74ycWw,0.84,8,0.322,3.124,1,0.148,144.724,3,https://api.spotify.com/v1/tracks/59vcV4WcHoKODmMQ74ycWw,audio_features,spotify:track:59vcV4WcHoKODmMQ74ycWw,1e-05
1865,7.38e-05,https://api.spotify.com/v1/audio-analysis/3BPSMO18OoCkbC6hEXzWuH,0.555,236773,1.0,3BPSMO18OoCkbC6hEXzWuH,0.847,10,0.657,1.389,0,0.533,100.635,4,https://api.spotify.com/v1/tracks/3BPSMO18OoCkbC6hEXzWuH,audio_features,spotify:track:3BPSMO18OoCkbC6hEXzWuH,0.0301
1866,0.504,https://api.spotify.com/v1/audio-analysis/0zUbzA5d7kzPklgMyHtlOs,0.0588,165667,1.0,0zUbzA5d7kzPklgMyHtlOs,0.00755,1,0.365,3.848,1,0.167,62.009,4,https://api.spotify.com/v1/tracks/0zUbzA5d7kzPklgMyHtlOs,audio_features,spotify:track:0zUbzA5d7kzPklgMyHtlOs,1e-05
1867,0.661,https://api.spotify.com/v1/audio-analysis/5AZ6y6lyiGbdf0TlkPmxIe,0.195,125133,1.0,5AZ6y6lyiGbdf0TlkPmxIe,0.407,6,0.381,0.314,0,0.337,135.667,4,https://api.spotify.com/v1/tracks/5AZ6y6lyiGbdf0TlkPmxIe,audio_features,spotify:track:5AZ6y6lyiGbdf0TlkPmxIe,1e-05
1868,0.127,https://api.spotify.com/v1/audio-analysis/0cVw6szbcJ7DF8dmbnJd8G,0.169,99667,0.999,0cVw6szbcJ7DF8dmbnJd8G,0.49,11,0.457,2.383,0,0.127,118.849,4,https://api.spotify.com/v1/tracks/0cVw6szbcJ7DF8dmbnJd8G,audio_features,spotify:track:0cVw6szbcJ7DF8dmbnJd8G,0.000749
