,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,target,tempo,time_signature,track_href,type,uri,valence
6499,0.000396,https://api.spotify.com/v1/audio-analysis/0dRy0g4S1TZgzVRjdYhAB2,0.613,216231,0.721,0dRy0g4S1TZgzVRjdYhAB2,0.0922,4,0.906,-8.133,0,0.0641,0,130.003,4,https://api.spotify.com/v1/tracks/0dRy0g4S1TZgzVRjdYhAB2,audio_features,spotify:track:0dRy0g4S1TZgzVRjdYhAB2,0.0724
6500,0.00515,https://api.spotify.com/v1/audio-analysis/2hBpa6DCwh9RGWTgnD2QcZ,0.612,256536,0.974,2hBpa6DCwh9RGWTgnD2QcZ,0.383,6,0.777,-5.676,0,0.343,0,135.981,4,https://api.spotify.com/v1/tracks/2hBpa6DCwh9RGWTgnD2QcZ,audio_features,spotify:track:2hBpa6DCwh9RGWTgnD2QcZ,0.127
6501,0.000798,https://api.spotify.com/v1/audio-analysis/16g2NeAvQclqpZFXYsosMg,0.619,207143,0.797,16g2NeAvQclqpZFXYsosMg,2.29e-06,6,0.211,-4.827,0,0.0465,0,126.033,4,https://api.spotify.com/v1/tracks/16g2NeAvQclqpZFXYsosMg,audio_features,spotify:track:16g2NeAvQclqpZFXYsosMg,0.38
6502,0.000666,https://api.spotify.com/v1/audio-analysis/3C6CsM4fNhzgcLASTYAewZ,0.41,207000,0.974,3C6CsM4fNhzgcLASTYAewZ,0.892,0,0.385,-6.586,1,0.0464,0,137.986,4,https://api.spotify.com/v1/tracks/3C6CsM4fNhzgcLASTYAewZ,audio_features,spotify:track:3C6CsM4fNhzgcLASTYAewZ,0.369
6503,0.0154,https://api.spotify.com/v1/audio-analysis/2PwKTQOiTUGotYSSm1ozqx,0.526,196000,0.75,2PwKTQOiTUGotYSSm1ozqx,0.0,9,0.712,-3.989,0,0.0382,0,128.074,4,https://api.spotify.com/v1/tracks/2PwKTQOiTUGotYSSm1ozqx,audio_features,spotify:track:2PwKTQOiTUGotYSSm1ozqx,0.143
6504,0.0362,https://api.spotify.com/v1/audio-analysis/1xf4hOzWEss0OQHFpVLq8H,0.551,201562,0.846,1xf4hOzWEss0OQHFpVLq8H,1.29e-05,11,0.0687,-3.119,1,0.052,0,128.029,4,https://api.spotify.com/v1/tracks/1xf4hOzWEss0OQHFpVLq8H,audio_features,spotify:track:1xf4hOzWEss0OQHFpVLq8H,0.275
6505,0.00469,https://api.spotify.com/v1/audio-analysis/00YdlYDLtgeFUhMUwDGyrl,0.596,188003,0.728,00YdlYDLtgeFUhMUwDGyrl,0.158,6,0.198,-6.49,0,0.077,0,127.972,4,https://api.spotify.com/v1/tracks/00YdlYDLtgeFUhMUwDGyrl,audio_features,spotify:track:00YdlYDLtgeFUhMUwDGyrl,0.134
6506,0.00992,https://api.spotify.com/v1/audio-analysis/3MCDQ08FFxXKDbFODmPG6T,0.62,290625,0.928,3MCDQ08FFxXKDbFODmPG6T,0.00686,10,0.394,-2.737,1,0.115,0,127.949,4,https://api.spotify.com/v1/tracks/3MCDQ08FFxXKDbFODmPG6T,audio_features,spotify:track:3MCDQ08FFxXKDbFODmPG6T,0.243
6507,0.00212,https://api.spotify.com/v1/audio-analysis/47m9tEBZ6eTXPrrj60Saib,0.479,245000,0.969,47m9tEBZ6eTXPrrj60Saib,0.899,7,0.0297,-4.861,1,0.0522,0,132.013,4,https://api.spotify.com/v1/tracks/47m9tEBZ6eTXPrrj60Saib,audio_features,spotify:track:47m9tEBZ6eTXPrrj60Saib,0.564
6508,0.00074,https://api.spotify.com/v1/audio-analysis/1XWSK59BT7gtDCvdIgs0JZ,0.74,309091,0.605,1XWSK59BT7gtDCvdIgs0JZ,0.116,5,0.486,-7.044,0,0.12,0,131.979,4,https://api.spotify.com/v1/tracks/1XWSK59BT7gtDCvdIgs0JZ,audio_features,spotify:track:1XWSK59BT7gtDCvdIgs0JZ,0.233
6509,0.128,https://api.spotify.com/v1/audio-analysis/296F2Gc1XXhlif714hHhIM,0.511,236250,0.771,296F2Gc1XXhlif714hHhIM,2.02e-06,5,0.099,-5.453,1,0.0416,0,127.988,4,https://api.spotify.com/v1/tracks/296F2Gc1XXhlif714hHhIM,audio_features,spotify:track:296F2Gc1XXhlif714hHhIM,0.198
6510,0.00741,https://api.spotify.com/v1/audio-analysis/61azVweAFbxxkjnGcu9vo5,0.366,432000,0.965,61azVweAFbxxkjnGcu9vo5,0.815,6,0.897,-5.887,1,0.081,0,135.991,4,https://api.spotify.com/v1/tracks/61azVweAFbxxkjnGcu9vo5,audio_features,spotify:track:61azVweAFbxxkjnGcu9vo5,0.334
6511,0.0178,https://api.spotify.com/v1/audio-analysis/4jtC0nUrqa6axvRfYhMCOF,0.41,298286,0.782,4jtC0nUrqa6axvRfYhMCOF,3.61e-06,0,0.111,-5.954,1,0.0608,0,139.778,4,https://api.spotify.com/v1/tracks/4jtC0nUrqa6axvRfYhMCOF,audio_features,spotify:track:4jtC0nUrqa6axvRfYhMCOF,0.287
6512,0.00266,https://api.spotify.com/v1/audio-analysis/5QXMuBpL0kvzdWN1nVKWEY,0.352,221811,0.918,5QXMuBpL0kvzdWN1nVKWEY,0.892,1,0.105,-2.639,1,0.0429,0,127.218,4,https://api.spotify.com/v1/tracks/5QXMuBpL0kvzdWN1nVKWEY,audio_features,spotify:track:5QXMuBpL0kvzdWN1nVKWEY,0.158
6513,0.0014,https://api.spotify.com/v1/audio-analysis/6Td38H3WRBrIRPev0LxzX1,0.465,240000,0.911,6Td38H3WRBrIRPev0LxzX1,0.000375,2,0.423,-5.544,1,0.187,0,138.023,4,https://api.spotify.com/v1/tracks/6Td38H3WRBrIRPev0LxzX1,audio_features,spotify:track:6Td38H3WRBrIRPev0LxzX1,0.306
6514,0.00582,https://api.spotify.com/v1/audio-analysis/58ttDoJPGT0X55PRj4397C,0.583,202266,0.753,58ttDoJPGT0X55PRj4397C,0.000522,0,0.105,-6.987,0,0.0433,0,127.975,4,https://api.spotify.com/v1/tracks/58ttDoJPGT0X55PRj4397C,audio_features,spotify:track:58ttDoJPGT0X55PRj4397C,0.294
6515,0.108,https://api.spotify.com/v1/audio-analysis/6K78M61TlSU6uGxHmx8M6Z,0.527,251250,0.809,6K78M61TlSU6uGxHmx8M6Z,0.00983,6,0.104,-4.037,0,0.0418,0,127.925,4,https://api.spotify.com/v1/tracks/6K78M61TlSU6uGxHmx8M6Z,audio_features,spotify:track:6K78M61TlSU6uGxHmx8M6Z,0.309
6516,0.0442,https://api.spotify.com/v1/audio-analysis/0e51qxEcmgYAgmIlZwt5I8,0.649,163125,0.939,0e51qxEcmgYAgmIlZwt5I8,1.1e-06,0,0.877,-5.075,1,0.189,0,128.029,4,https://api.spotify.com/v1/tracks/0e51qxEcmgYAgmIlZwt5I8,audio_features,spotify:track:0e51qxEcmgYAgmIlZwt5I8,0.195
6517,0.000287,https://api.spotify.com/v1/audio-analysis/6Uiqcx5XdCJE2pHs1WWV8V,0.535,232615,0.844,6Uiqcx5XdCJE2pHs1WWV8V,0.816,3,0.201,-6.995,0,0.0676,0,129.984,4,https://api.spotify.com/v1/tracks/6Uiqcx5XdCJE2pHs1WWV8V,audio_features,spotify:track:6Uiqcx5XdCJE2pHs1WWV8V,0.159
6518,0.00393,https://api.spotify.com/v1/audio-analysis/3DNE6c8U1fNreWOAkOqiXW,0.466,212813,0.894,3DNE6c8U1fNreWOAkOqiXW,0.0,9,0.15,-4.67,1,0.066,0,128.133,4,https://api.spotify.com/v1/tracks/3DNE6c8U1fNreWOAkOqiXW,audio_features,spotify:track:3DNE6c8U1fNreWOAkOqiXW,0.186
6519,0.0307,https://api.spotify.com/v1/audio-analysis/76j0CF5SqH5euT4dGzrupj,0.471,213608,0.761,76j0CF5SqH5euT4dGzrupj,0.0,8,0.305,-3.664,1,0.0395,0,128.018,4,https://api.spotify.com/v1/tracks/76j0CF5SqH5euT4dGzrupj,audio_features,spotify:track:76j0CF5SqH5euT4dGzrupj,0.071
6520,0.0613,https://api.spotify.com/v1/audio-analysis/3Qc88IgLW3TrzCnt8sjagL,0.337,224672,0.552,3Qc88IgLW3TrzCnt8sjagL,0.0,0,0.183,-5.508,0,0.0387,0,137.031,4,https://api.spotify.com/v1/tracks/3Qc88IgLW3TrzCnt8sjagL,audio_features,spotify:track:3Qc88IgLW3TrzCnt8sjagL,0.203
6521,0.00784,https://api.spotify.com/v1/audio-analysis/6kRG7Q4qTpxeF7ABAUjSFe,0.548,314000,0.964,6kRG7Q4qTpxeF7ABAUjSFe,0.0632,6,0.405,-5.231,0,0.0414,0,133.04,4,https://api.spotify.com/v1/tracks/6kRG7Q4qTpxeF7ABAUjSFe,audio_features,spotify:track:6kRG7Q4qTpxeF7ABAUjSFe,0.163
6522,0.0166,https://api.spotify.com/v1/audio-analysis/7A7xrINlW5gOtsgbVOKc3h,0.583,163125,0.705,7A7xrINlW5gOtsgbVOKc3h,0.00156,4,0.749,-5.207,1,0.117,0,128.042,4,https://api.spotify.com/v1/tracks/7A7xrINlW5gOtsgbVOKc3h,audio_features,spotify:track:7A7xrINlW5gOtsgbVOKc3h,0.34
6523,0.00406,https://api.spotify.com/v1/audio-analysis/1TyVomxf0oj4nYJpTuHHzg,0.365,176250,0.72,1TyVomxf0oj4nYJpTuHHzg,0.153,0,0.141,-6.623,0,0.0794,0,127.936,4,https://api.spotify.com/v1/tracks/1TyVomxf0oj4nYJpTuHHzg,audio_features,spotify:track:1TyVomxf0oj4nYJpTuHHzg,0.493
6524,0.00128,https://api.spotify.com/v1/audio-analysis/6LBU5g2YvJQaOvzE4btkjG,0.388,209032,0.95,6LBU5g2YvJQaOvzE4btkjG,0.834,7,0.233,-5.805,1,0.0997,0,123.867,4,https://api.spotify.com/v1/tracks/6LBU5g2YvJQaOvzE4btkjG,audio_features,spotify:track:6LBU5g2YvJQaOvzE4btkjG,0.204
6525,0.00114,https://api.spotify.com/v1/audio-analysis/2k1sEEoUebAN29eplC6goI,0.464,228750,0.945,2k1sEEoUebAN29eplC6goI,0.0,5,0.159,-2.334,0,0.408,0,127.973,4,https://api.spotify.com/v1/tracks/2k1sEEoUebAN29eplC6goI,audio_features,spotify:track:2k1sEEoUebAN29eplC6goI,0.258
6526,0.0156,https://api.spotify.com/v1/audio-analysis/1lv9cLxbJAmhh2ZME5nnEL,0.596,230625,0.941,1lv9cLxbJAmhh2ZME5nnEL,1.8e-05,1,0.36,-3.838,1,0.0636,0,128.017,4,https://api.spotify.com/v1/tracks/1lv9cLxbJAmhh2ZME5nnEL,audio_features,spotify:track:1lv9cLxbJAmhh2ZME5nnEL,0.27
6527,0.0298,https://api.spotify.com/v1/audio-analysis/46ktcvTrjvF8S8KaAzkZYj,0.417,203555,0.727,46ktcvTrjvF8S8KaAzkZYj,0.0,0,0.0603,-6.438,0,0.0464,0,127.957,4,https://api.spotify.com/v1/tracks/46ktcvTrjvF8S8KaAzkZYj,audio_features,spotify:track:46ktcvTrjvF8S8KaAzkZYj,0.28
6528,0.00176,https://api.spotify.com/v1/audio-analysis/42Pqor3MsfxdqvDK23N7Sp,0.596,206377,0.921,42Pqor3MsfxdqvDK23N7Sp,0.0303,8,0.429,-5.377,0,0.256,0,128.136,4,https://api.spotify.com/v1/tracks/42Pqor3MsfxdqvDK23N7Sp,audio_features,spotify:track:42Pqor3MsfxdqvDK23N7Sp,0.0778
6529,0.0199,https://api.spotify.com/v1/audio-analysis/0TH9SVZzuuYhIOuHrwp3Pq,0.558,225000,0.873,0TH9SVZzuuYhIOuHrwp3Pq,6.83e-05,6,0.0599,-2.476,0,0.0635,0,128.033,4,https://api.spotify.com/v1/tracks/0TH9SVZzuuYhIOuHrwp3Pq,audio_features,spotify:track:0TH9SVZzuuYhIOuHrwp3Pq,0.357
6530,0.0276,https://api.spotify.com/v1/audio-analysis/1g7fWR5PRKXmBoOPCpgV6C,0.691,205161,0.818,1g7fWR5PRKXmBoOPCpgV6C,0.000192,1,0.524,-5.618,0,0.0467,0,123.97,4,https://api.spotify.com/v1/tracks/1g7fWR5PRKXmBoOPCpgV6C,audio_features,spotify:track:1g7fWR5PRKXmBoOPCpgV6C,0.316
6531,0.00341,https://api.spotify.com/v1/audio-analysis/2BOdinL3YcoNFsEJOl8Kda,0.505,157500,0.972,2BOdinL3YcoNFsEJOl8Kda,0.000102,0,0.211,-4.49,1,0.0809,0,128.051,4,https://api.spotify.com/v1/tracks/2BOdinL3YcoNFsEJOl8Kda,audio_features,spotify:track:2BOdinL3YcoNFsEJOl8Kda,0.195
6532,0.00896,https://api.spotify.com/v1/audio-analysis/5DUNGuhQmJea8luwzCLWRA,0.612,218710,0.697,5DUNGuhQmJea8luwzCLWRA,0.000319,9,0.484,-6.118,0,0.0491,0,123.979,4,https://api.spotify.com/v1/tracks/5DUNGuhQmJea8luwzCLWRA,audio_features,spotify:track:5DUNGuhQmJea8luwzCLWRA,0.169
6533,0.000402,https://api.spotify.com/v1/audio-analysis/2bgWzBrCIreYSOVTsVA0Os,0.504,194769,0.951,2bgWzBrCIreYSOVTsVA0Os,0.0165,9,0.457,-6.357,0,0.268,0,129.995,4,https://api.spotify.com/v1/tracks/2bgWzBrCIreYSOVTsVA0Os,audio_features,spotify:track:2bgWzBrCIreYSOVTsVA0Os,0.251
6534,0.183,https://api.spotify.com/v1/audio-analysis/2rSTtDWynGwK0bJNwVKgIS,0.433,270036,0.766,2rSTtDWynGwK0bJNwVKgIS,9.25e-06,9,0.403,-4.865,0,0.0823,0,139.976,4,https://api.spotify.com/v1/tracks/2rSTtDWynGwK0bJNwVKgIS,audio_features,spotify:track:2rSTtDWynGwK0bJNwVKgIS,0.279
6535,0.0909,https://api.spotify.com/v1/audio-analysis/2N0EXalf91pIJnXVmk7abI,0.506,223385,0.646,2N0EXalf91pIJnXVmk7abI,0.000208,0,0.322,-5.292,1,0.0379,0,130.184,4,https://api.spotify.com/v1/tracks/2N0EXalf91pIJnXVmk7abI,audio_features,spotify:track:2N0EXalf91pIJnXVmk7abI,0.359
6536,0.952,https://api.spotify.com/v1/audio-analysis/3s2oJ4FDSrrTZeCPxHOo5B,0.451,248308,0.26,3s2oJ4FDSrrTZeCPxHOo5B,0.0647,9,0.112,-13.416,0,0.0312,0,129.941,4,https://api.spotify.com/v1/tracks/3s2oJ4FDSrrTZeCPxHOo5B,audio_features,spotify:track:3s2oJ4FDSrrTZeCPxHOo5B,0.083
6537,0.00403,https://api.spotify.com/v1/audio-analysis/2d08QBDrm6K9yDNorcrIYL,0.506,198760,0.737,2d08QBDrm6K9yDNorcrIYL,4.4e-06,1,0.2,-3.453,1,0.0398,0,127.68,4,https://api.spotify.com/v1/tracks/2d08QBDrm6K9yDNorcrIYL,audio_features,spotify:track:2d08QBDrm6K9yDNorcrIYL,0.0952
6538,0.0273,https://api.spotify.com/v1/audio-analysis/73U5KBS7vFjkGmJYKIzkGM,0.573,234147,0.821,73U5KBS7vFjkGmJYKIzkGM,0.00514,9,0.0284,-5.932,0,0.0406,0,122.994,4,https://api.spotify.com/v1/tracks/73U5KBS7vFjkGmJYKIzkGM,audio_features,spotify:track:73U5KBS7vFjkGmJYKIzkGM,0.252
6539,0.0619,https://api.spotify.com/v1/audio-analysis/27yNhCw9EMLpXw9uuqr2rB,0.561,225000,0.83,27yNhCw9EMLpXw9uuqr2rB,3.73e-05,8,0.333,-3.567,0,0.0515,0,127.983,4,https://api.spotify.com/v1/tracks/27yNhCw9EMLpXw9uuqr2rB,audio_features,spotify:track:27yNhCw9EMLpXw9uuqr2rB,0.214
6540,0.000485,https://api.spotify.com/v1/audio-analysis/14SXCAysoUVTSkhkk8UAAL,0.557,170173,0.754,14SXCAysoUVTSkhkk8UAAL,0.213,1,0.0693,-7.813,1,0.045,0,127.95,4,https://api.spotify.com/v1/tracks/14SXCAysoUVTSkhkk8UAAL,audio_features,spotify:track:14SXCAysoUVTSkhkk8UAAL,0.14
6541,0.00369,https://api.spotify.com/v1/audio-analysis/3oE16YLsz1qRRuPM8K2o8z,0.478,297744,0.943,3oE16YLsz1qRRuPM8K2o8z,0.468,10,0.335,-4.239,0,0.0393,0,173.971,4,https://api.spotify.com/v1/tracks/3oE16YLsz1qRRuPM8K2o8z,audio_features,spotify:track:3oE16YLsz1qRRuPM8K2o8z,0.103
6542,0.437,https://api.spotify.com/v1/audio-analysis/3712Gid0rcg1vZVe5v7YB9,0.742,234375,0.703,3712Gid0rcg1vZVe5v7YB9,0.764,4,0.113,-9.198,1,0.0498,0,127.999,4,https://api.spotify.com/v1/tracks/3712Gid0rcg1vZVe5v7YB9,audio_features,spotify:track:3712Gid0rcg1vZVe5v7YB9,0.144
6543,0.00113,https://api.spotify.com/v1/audio-analysis/14uYnyGCYZLh9w9lL1JD7w,0.461,120000,0.867,14uYnyGCYZLh9w9lL1JD7w,5.8e-06,2,0.358,-5.189,0,0.0747,0,131.94,4,https://api.spotify.com/v1/tracks/14uYnyGCYZLh9w9lL1JD7w,audio_features,spotify:track:14uYnyGCYZLh9w9lL1JD7w,0.15
6544,0.0107,https://api.spotify.com/v1/audio-analysis/4XLTb4xlllkariXCVSdn9v,0.527,237264,0.842,4XLTb4xlllkariXCVSdn9v,7.94e-05,11,0.703,-5.973,1,0.0726,0,128.139,4,https://api.spotify.com/v1/tracks/4XLTb4xlllkariXCVSdn9v,audio_features,spotify:track:4XLTb4xlllkariXCVSdn9v,0.4
6545,0.0134,https://api.spotify.com/v1/audio-analysis/7HB7fbWUoE2O9IS0vfCpF3,0.496,239998,0.787,7HB7fbWUoE2O9IS0vfCpF3,0.00105,7,0.157,-7.122,1,0.075,0,131.965,4,https://api.spotify.com/v1/tracks/7HB7fbWUoE2O9IS0vfCpF3,audio_features,spotify:track:7HB7fbWUoE2O9IS0vfCpF3,0.0603
6546,0.0264,https://api.spotify.com/v1/audio-analysis/4iH4o3PbnK9XVxtmh4iqMv,0.78,418983,0.883,4iH4o3PbnK9XVxtmh4iqMv,0.896,5,0.0765,-6.647,0,0.0469,0,118.006,4,https://api.spotify.com/v1/tracks/4iH4o3PbnK9XVxtmh4iqMv,audio_features,spotify:track:4iH4o3PbnK9XVxtmh4iqMv,0.596
6547,0.00591,https://api.spotify.com/v1/audio-analysis/7m2GEzH3DM6P2M6kM6STwK,0.839,326400,0.778,7m2GEzH3DM6P2M6kM6STwK,0.00828,0,0.0308,-5.258,1,0.0705,0,125.02,4,https://api.spotify.com/v1/tracks/7m2GEzH3DM6P2M6kM6STwK,audio_features,spotify:track:7m2GEzH3DM6P2M6kM6STwK,0.496
6548,0.965,https://api.spotify.com/v1/audio-analysis/3sTZwBcg68Khf5qroOFlIy,0.378,211680,0.269,3sTZwBcg68Khf5qroOFlIy,0.926,8,0.089,-16.874,0,0.0301,0,126.512,4,https://api.spotify.com/v1/tracks/3sTZwBcg68Khf5qroOFlIy,audio_features,spotify:track:3sTZwBcg68Khf5qroOFlIy,0.0699
6549,0.0468,https://api.spotify.com/v1/audio-analysis/66cfOutxs375sieezjMlAK,0.74,244877,0.512,66cfOutxs375sieezjMlAK,0.298,7,0.361,-8.275,0,0.0345,0,122.002,4,https://api.spotify.com/v1/tracks/66cfOutxs375sieezjMlAK,audio_features,spotify:track:66cfOutxs375sieezjMlAK,0.537
6550,0.375,https://api.spotify.com/v1/audio-analysis/5we6bbYJqznuNegdv5Utud,0.379,256859,0.621,5we6bbYJqznuNegdv5Utud,0.709,10,0.142,-11.822,0,0.0652,0,113.89,4,https://api.spotify.com/v1/tracks/5we6bbYJqznuNegdv5Utud,audio_features,spotify:track:5we6bbYJqznuNegdv5Utud,0.158
6551,0.0209,https://api.spotify.com/v1/audio-analysis/49OKMkBrNaAShuopimqStH,0.662,224262,0.879,49OKMkBrNaAShuopimqStH,0.877,10,0.0882,-5.268,0,0.0385,0,121.991,4,https://api.spotify.com/v1/tracks/49OKMkBrNaAShuopimqStH,audio_features,spotify:track:49OKMkBrNaAShuopimqStH,0.111
6552,0.0373,https://api.spotify.com/v1/audio-analysis/6E0KgfFJ66kS7F5Eia6TaR,0.59,229460,0.515,6E0KgfFJ66kS7F5Eia6TaR,0.00074,6,0.173,-9.0,1,0.0386,0,125.0,4,https://api.spotify.com/v1/tracks/6E0KgfFJ66kS7F5Eia6TaR,audio_features,spotify:track:6E0KgfFJ66kS7F5Eia6TaR,0.363
6553,0.00036,https://api.spotify.com/v1/audio-analysis/0xLqJLiO6Hjq9WVTGk3OZK,0.613,498182,0.85,0xLqJLiO6Hjq9WVTGk3OZK,0.289,6,0.0346,-7.385,0,0.0525,0,132.021,4,https://api.spotify.com/v1/tracks/0xLqJLiO6Hjq9WVTGk3OZK,audio_features,spotify:track:0xLqJLiO6Hjq9WVTGk3OZK,0.397
6554,0.00123,https://api.spotify.com/v1/audio-analysis/4G1wRNbk1s5BLm8Vg2Jr6P,0.453,204590,0.827,4G1wRNbk1s5BLm8Vg2Jr6P,0.539,11,0.0698,-7.36,0,0.052,0,122.062,4,https://api.spotify.com/v1/tracks/4G1wRNbk1s5BLm8Vg2Jr6P,audio_features,spotify:track:4G1wRNbk1s5BLm8Vg2Jr6P,0.119
6555,0.392,https://api.spotify.com/v1/audio-analysis/4uhCSsUaDu1SJxLdAhAlOh,0.866,235966,0.516,4uhCSsUaDu1SJxLdAhAlOh,0.534,8,0.364,-7.519,1,0.0718,0,118.988,4,https://api.spotify.com/v1/tracks/4uhCSsUaDu1SJxLdAhAlOh,audio_features,spotify:track:4uhCSsUaDu1SJxLdAhAlOh,0.0601
6556,0.0461,https://api.spotify.com/v1/audio-analysis/3DiEKGUZGaqoaEqZybh7Fy,0.709,240000,0.913,3DiEKGUZGaqoaEqZybh7Fy,0.916,10,0.625,-6.302,0,0.0373,0,118.002,4,https://api.spotify.com/v1/tracks/3DiEKGUZGaqoaEqZybh7Fy,audio_features,spotify:track:3DiEKGUZGaqoaEqZybh7Fy,0.289
6557,5.97e-05,https://api.spotify.com/v1/audio-analysis/1ErS4ZFJHVZuWbhbs2wmXP,0.598,358560,0.883,1ErS4ZFJHVZuWbhbs2wmXP,0.891,0,0.0765,-8.554,1,0.0364,0,124.991,4,https://api.spotify.com/v1/tracks/1ErS4ZFJHVZuWbhbs2wmXP,audio_features,spotify:track:1ErS4ZFJHVZuWbhbs2wmXP,0.609
6558,0.00368,https://api.spotify.com/v1/audio-analysis/3GBoWw9XfMgx4a41iJDlrV,0.709,424000,0.721,3GBoWw9XfMgx4a41iJDlrV,0.827,11,0.341,-13.073,0,0.0601,0,120.044,4,https://api.spotify.com/v1/tracks/3GBoWw9XfMgx4a41iJDlrV,audio_features,spotify:track:3GBoWw9XfMgx4a41iJDlrV,0.211
6559,0.0225,https://api.spotify.com/v1/audio-analysis/6bdhO7ibkz71ra3u92C1bn,0.809,402720,0.609,6bdhO7ibkz71ra3u92C1bn,0.904,2,0.0442,-9.418,1,0.0974,0,125.001,4,https://api.spotify.com/v1/tracks/6bdhO7ibkz71ra3u92C1bn,audio_features,spotify:track:6bdhO7ibkz71ra3u92C1bn,0.623
6560,0.0035,https://api.spotify.com/v1/audio-analysis/1awvXsJA1mem1bW0G0sV9R,0.802,402712,0.728,1awvXsJA1mem1bW0G0sV9R,0.911,2,0.0582,-9.48,1,0.0554,0,117.997,4,https://api.spotify.com/v1/tracks/1awvXsJA1mem1bW0G0sV9R,audio_features,spotify:track:1awvXsJA1mem1bW0G0sV9R,0.219
6561,0.396,https://api.spotify.com/v1/audio-analysis/5n1mHaQKGJekyFi01DnZJi,0.676,535082,0.919,5n1mHaQKGJekyFi01DnZJi,0.875,1,0.107,-8.307,0,0.0349,0,121.998,4,https://api.spotify.com/v1/tracks/5n1mHaQKGJekyFi01DnZJi,audio_features,spotify:track:5n1mHaQKGJekyFi01DnZJi,0.404
6562,0.00616,https://api.spotify.com/v1/audio-analysis/11oh39PzODrgkHyBIjxXgO,0.677,495738,0.766,11oh39PzODrgkHyBIjxXgO,0.853,6,0.0871,-10.295,0,0.0431,0,122.02,4,https://api.spotify.com/v1/tracks/11oh39PzODrgkHyBIjxXgO,audio_features,spotify:track:11oh39PzODrgkHyBIjxXgO,0.263
6563,0.0144,https://api.spotify.com/v1/audio-analysis/2UoaNmKtT2JoXwpUlmBdNY,0.974,403200,0.326,2UoaNmKtT2JoXwpUlmBdNY,0.00996,7,0.0861,-9.329,1,0.429,0,125.009,4,https://api.spotify.com/v1/tracks/2UoaNmKtT2JoXwpUlmBdNY,audio_features,spotify:track:2UoaNmKtT2JoXwpUlmBdNY,0.432
6564,0.0683,https://api.spotify.com/v1/audio-analysis/5E0izfIevJjQuKrxSshY19,0.862,387840,0.753,5E0izfIevJjQuKrxSshY19,0.229,8,0.119,-6.361,1,0.106,0,125.01,4,https://api.spotify.com/v1/tracks/5E0izfIevJjQuKrxSshY19,audio_features,spotify:track:5E0izfIevJjQuKrxSshY19,0.621
6565,0.00155,https://api.spotify.com/v1/audio-analysis/7bC0WELyMJk6iWln0oXwO8,0.89,455410,0.782,7bC0WELyMJk6iWln0oXwO8,0.844,10,0.0589,-6.759,0,0.185,0,120.001,4,https://api.spotify.com/v1/tracks/7bC0WELyMJk6iWln0oXwO8,audio_features,spotify:track:7bC0WELyMJk6iWln0oXwO8,0.715
6566,0.054,https://api.spotify.com/v1/audio-analysis/1iCUAYztuoocePGoRiwioU,0.735,240000,0.897,1iCUAYztuoocePGoRiwioU,0.9,5,0.138,-6.548,0,0.0418,0,117.986,4,https://api.spotify.com/v1/tracks/1iCUAYztuoocePGoRiwioU,audio_features,spotify:track:1iCUAYztuoocePGoRiwioU,0.633
6567,0.029,https://api.spotify.com/v1/audio-analysis/6A62wCcmnO3Eg5gcyUX1y8,0.736,228197,0.657,6A62wCcmnO3Eg5gcyUX1y8,0.327,1,0.108,-8.415,1,0.0293,0,122.002,4,https://api.spotify.com/v1/tracks/6A62wCcmnO3Eg5gcyUX1y8,audio_features,spotify:track:6A62wCcmnO3Eg5gcyUX1y8,0.486
6568,0.0235,https://api.spotify.com/v1/audio-analysis/00sUUe1td2Ti5IpfmhgVgw,0.634,209748,0.85,00sUUe1td2Ti5IpfmhgVgw,0.838,2,0.683,-6.632,0,0.0614,0,119.012,4,https://api.spotify.com/v1/tracks/00sUUe1td2Ti5IpfmhgVgw,audio_features,spotify:track:00sUUe1td2Ti5IpfmhgVgw,0.0762
6569,0.0176,https://api.spotify.com/v1/audio-analysis/0WpCIuBWRXVwP8LyYIEAlB,0.701,220645,0.774,0WpCIuBWRXVwP8LyYIEAlB,0.894,9,0.0499,-9.109,0,0.0354,0,124.015,4,https://api.spotify.com/v1/tracks/0WpCIuBWRXVwP8LyYIEAlB,audio_features,spotify:track:0WpCIuBWRXVwP8LyYIEAlB,0.0396
6570,0.15,https://api.spotify.com/v1/audio-analysis/5xyF9h5AV1lX5VsaNtegWJ,0.659,236959,0.708,5xyF9h5AV1lX5VsaNtegWJ,0.888,9,0.156,-9.275,0,0.0836,0,118.003,4,https://api.spotify.com/v1/tracks/5xyF9h5AV1lX5VsaNtegWJ,audio_features,spotify:track:5xyF9h5AV1lX5VsaNtegWJ,0.459
6571,0.000108,https://api.spotify.com/v1/audio-analysis/3vZkl9kT7IjQGjfJOdytOL,0.718,420000,0.724,3vZkl9kT7IjQGjfJOdytOL,0.816,0,0.313,-6.79,1,0.0395,0,124.001,4,https://api.spotify.com/v1/tracks/3vZkl9kT7IjQGjfJOdytOL,audio_features,spotify:track:3vZkl9kT7IjQGjfJOdytOL,0.824
